Hong Kong	241/8	50.0	1	won	/ci/engine/match/1133009.html	25
Afghanistan	195/9	46.0	2	lost	/ci/engine/match/1133009.html	17
England	335/9	50.0	1	lost	/ci/engine/match/1115778.html	42
New Zealand	339/5	49.3	2	won	/ci/engine/match/1115778.html	37
Zimbabwe	196	43.0	1	won	/ci/engine/match/1133004.html	19
Afghanistan	194	49.3	2	lost	/ci/engine/match/1133004.html	15
West Indies	357/4	50.0	1	won	/ci/engine/match/1133003.html	45
U.A.E.	297/6	50.0	2	lost	/ci/engine/match/1133003.html	30
P.N.G.	235	50.0	1	lost	/ci/engine/match/1133002.html	17
Ireland	237/6	49.1	2	won	/ci/engine/match/1133002.html	22
Hong Kong	91	38.2	1	lost	/ci/engine/match/1133005.html	14
Scotland	92/6	23.3	2	won	/ci/engine/match/1133005.html	14
U.A.E.	221	49.4	1	won	/ci/engine/match/1134540.html	16
P.N.G.	113	25.5	2	lost	/ci/engine/match/1134540.html	9
Afghanistan	255	49.4	1	lost	/ci/engine/match/1133001.html	25
Scotland	256/3	47.2	2	won	/ci/engine/match/1133001.html	32
England	234	50.0	1	won	/ci/engine/match/1115777.html	22
New Zealand	230/8	50.0	2	lost	/ci/engine/match/1115777.html	20
New Zealand	223	49.4	1	lost	/ci/engine/match/1115776.html	22
England	225/4	37.5	2	won	/ci/engine/match/1115776.html	31
England	284/8	50.0	1	lost	/ci/engine/match/1115775.html	32
New Zealand	287/7	49.2	2	won	/ci/engine/match/1115775.html	29
Afghanistan	241/9	50.0	1	won	/ci/engine/match/1134037.html	23
Zimbabwe	95	32.1	2	lost	/ci/engine/match/1134037.html	7
South Africa	204	46.5	1	lost	/ci/engine/match/1122284.html	24
India	206/2	32.1	2	won	/ci/engine/match/1122284.html	29
Zimbabwe	134	38.0	1	lost	/ci/engine/match/1134036.html	15
Afghanistan	135/0	21.1	2	won	/ci/engine/match/1134036.html	21
India	274/7	50.0	1	won	/ci/engine/match/1122283.html	30
South Africa	201	42.2	2	lost	/ci/engine/match/1122283.html	18
Zimbabwe	154	34.3	1	lost	/ci/engine/match/1134035.html	17
Afghanistan	158/4	27.3	2	won	/ci/engine/match/1134035.html	23
Zimbabwe	333/5	50.0	1	won	/ci/engine/match/1134034.html	40
Afghanistan	179	30.1	2	lost	/ci/engine/match/1134034.html	26
India	289/7	50.0	1	lost	/ci/engine/match/1122282.html	29
South Africa	207/5	25.3	2	won	/ci/engine/match/1122282.html	26
Afghanistan	333/5	50.0	1	won	/ci/engine/match/1134033.html	38
Zimbabwe	179	34.4	2	lost	/ci/engine/match/1134033.html	19
India	303/6	50.0	1	won	/ci/engine/match/1122281.html	28
South Africa	179	40.0	2	lost	/ci/engine/match/1122281.html	15
South Africa	118	32.2	1	lost	/ci/engine/match/1122280.html	13
India	119/1	20.3	2	won	/ci/engine/match/1122280.html	17
South Africa	269/8	50.0	1	lost	/ci/engine/match/1122279.html	27
India	270/4	45.3	2	won	/ci/engine/match/1122279.html	27
England	259	47.4	1	won	/ci/engine/match/1072314.html	24
Australia	247	48.2	2	lost	/ci/engine/match/1072314.html	25
Sri Lanka	221	50.0	1	won	/ci/engine/match/1130743.html	19
India	303/6	50.0	1	won	/ci/engine/match/1122281.html	28
South Africa	179	40.0	2	lost	/ci/engine/match/1122281.html	15
South Africa	118	32.2	1	lost	/ci/engine/match/1122280.html	13
India	119/1	20.3	2	won	/ci/engine/match/1122280.html	17
South Africa	269/8	50.0	1	lost	/ci/engine/match/1122279.html	27
India	270/4	45.3	2	won	/ci/engine/match/1122279.html	27
England	259	47.4	1	won	/ci/engine/match/1072314.html	24
Australia	247	48.2	2	lost	/ci/engine/match/1072314.html	25
Sri Lanka	221	50.0	1	won	/ci/engine/match/1130743.html	19
Bangladesh	142	41.1	2	lost	/ci/engine/match/1130743.html	11
England	196	44.5	1	lost	/ci/engine/match/1072313.html	17
Australia	197/7	37.0	2	won	/ci/engine/match/1072313.html	26
Bangladesh	82	24.0	1	lost	/ci/engine/match/1130742.html	7
Sri Lanka	83/0	11.5	2	won	/ci/engine/match/1130742.html	9
Bangladesh	216/9	50.0	1	won	/ci/engine/match/1130741.html	19
Zimbabwe	125	36.3	2	lost	/ci/engine/match/1130741.html	14
Scotland	299/9	50.0	1	lost	/ci/engine/match/1131279.html	37
U.A.E.	300/6	49.1	2	won	/ci/engine/match/1131279.html	30
Zimbabwe	198	44.0	1	lost	/ci/engine/match/1130740.html	18
Sri Lanka	202/5	44.5	2	won	/ci/engine/match/1130740.html	18
Scotland	249/8	50.0	1	won	/ci/engine/match/1131278.html	29
U.A.E.	218	46.3	2	lost	/ci/engine/match/1131278.html	25
England	302/6	50.0	1	won	/ci/engine/match/1072312.html	27
Australia	286/6	50.0	2	lost	/ci/engine/match/1072312.html	22
Bangladesh	320/7	50.0	1	won	/ci/engine/match/1130739.html	34
Sri Lanka	157	32.2	2	lost	/ci/engine/match/1130739.html	15
Australia	270/9	50.0	1	lost	/ci/engine/match/1072311.html	24
England	274/6	44.2	2	won	/ci/engine/match/1072311.html	32
New Zealand	271/7	50.0	1	won	/ci/engine/match/1115806.html	24
Pakistan	256	49.0	2	lost	/ci/engine/match/1115806.html	27
Ireland	331/6	50.0	1	won	/ci/engine/match/1131277.html	36
Scotland	307/9	50.0	2	lost	/ci/engine/match/1131277.html	32
Zimbabwe	290/6	50.0	1	won	/ci/engine/match/1130738.html	33
Sri Lanka	278	48.1	2	lost	/ci/engine/match/1130738.html	27
Scotland	219	49.2	1	lost	/ci/engine/match/1131276.html	23
Ireland	223/4	34.5	2	won	/ci/engine/match/1131276.html	29
Pakistan	262/8	50.0	1	lost	/ci/engine/match/1115805.html	30
New Zealand	263/5	45.5	2	won	/ci/engine/match/1115805.html	30
Zimbabwe	170	49.0	1	lost	/ci/engine/match/1130737.html	11
Bangladesh	171/2	28.3	2	won	/ci/engine/match/1130737.html	20
Australia	304/8	50.0	1	lost	/ci/engine/match/1072310.html	33
England	308/5	48.5	2	won	/ci/engine/match/1072310.html	30
Ireland	301/5	50.0	1	won	/ci/engine/match/1131275.html	34
U.A.E.	234	48.4	2	lost	/ci/engine/match/1131275.html	28
New Zealand	257	50.0	1	won	/ci/engine/match/1115804.html	24
Pakistan	74	27.2	2	lost	/ci/engine/match/1115804.html	8
U.A.E.	222/9	50.0	1	lost	/ci/engine/match/1131274.html	27
Ireland	226/6	49.2	2	won	/ci/engine/match/1131274.html	22
Pakistan	246/9	50.0	1	lost	/ci/engine/match/1115803.html	28
New Zealand	151/2	23.5	2	won	/ci/engine/match/1115803.html	16
New Zealand	315/7	50.0	1	won	/ci/engine/match/1115802.html	30
Pakistan	166/6	30.1	2	lost	/ci/engine/match/1115802.html	21
New Zealand	131/4	23.0	1	won	/ci/engine/match/1115797.html	17
West Indies	99/9	23.0	2	lost	/ci/engine/match/1115797.html	7
New Zealand	325/6	50.0	1	won	/ci/engine/match/1115796.html	29
West Indies	121	28.0	2	lost	/ci/engine/match/1115796.html	14
West Indies	248/9	50.0	1	lost	/ci/engine/match/1115795.html	25
New Zealand	249/5	46.0	2	won	/ci/engine/match/1115795.html	27
Sri Lanka	215	44.5	1	lost	/ci/engine/match/1122728.html	27
India	219/2	32.1	2	won	/ci/engine/match/1122728.html	28
India	392/4	50.0	1	won	/ci/engine/match/1122727.html	47
Sri Lanka	251/8	50.0	2	lost	/ci/engine/match/1122727.html	27
Afghanistan	177	48.2	1	lost	/ci/engine/match/1125474.html	19
Ireland	180/5	38.0	2	won	/ci/engine/match/1125474.html	23
India	112	38.2	1	lost	/ci/engine/match/1122726.html	19
Sri Lanka	114/3	20.4	2	won	/ci/engine/match/1122726.html	20
Hong Kong	323/4	50.0	1	won	/ci/engine/match/1124090.html	31
P.N.G.	230	42.2	2	lost	/ci/engine/match/1124090.html	25
Ireland	271/9	50.0	1	won	/ci/engine/match/1125473.html	26
Afghanistan	220	45.2	2	lost	/ci/engine/match/1125473.html	17
Hong Kong	230/8	50.0	1	won	/ci/engine/match/1124089.html	17
P.N.G.	207	47.0	2	lost	/ci/engine/match/1124089.html	21
Afghanistan	238/9	50.0	1	won	/ci/engine/match/1125472.html	21
Ireland	100	31.4	2	lost	/ci/engine/match/1125472.html	8
P.N.G.	192/8	50.0	1	lost	/ci/engine/match/1126323.html	12
Scotland	196/6	46.2	2	won	/ci/engine/match/1126323.html	18
P.N.G.	147	44.2	1	lost	/ci/engine/match/1126321.html	7
Scotland	148/4	38.1	2	won	/ci/engine/match/1126321.html	10
India	337/6	50.0	1	won	/ci/engine/match/1120092.html	39
New Zealand	331/7	50.0	2	lost	/ci/engine/match/1120092.html	38
New Zealand	230/9	50.0	1	lost	/ci/engine/match/1120091.html	21
India	232/4	46.0	2	won	/ci/engine/match/1120091.html	22
Sri Lanka	103	26.2	1	lost	/ci/engine/match/1120290.html	12
Pakistan	105/1	20.2	2	won	/ci/engine/match/1120290.html	12
South Africa	369/6	50.0	1	won	/ci/engine/match/1075506.html	43
Bangladesh	169	40.4	2	lost	/ci/engine/match/1075506.html	21
India	280/8	50.0	1	lost	/ci/engine/match/1120090.html	27
New Zealand	284/4	49.0	2	won	/ci/engine/match/1120090.html	28
Sri Lanka	173	43.4	1	lost	/ci/engine/match/1120289.html	14
Pakistan	177/3	39.0	2	won	/ci/engine/match/1120289.html	12
Sri Lanka	208	48.2	1	lost	/ci/engine/match/1120288.html	16
Pakistan	209/3	42.3	2	won	/ci/engine/match/1120288.html	15
South Africa	353/6	50.0	1	won	/ci/engine/match/1075505.html	28
Bangladesh	249	47.5	2	lost	/ci/engine/match/1075505.html	24
Pakistan	219/9	50.0	1	won	/ci/engine/match/1120287.html	12
Sri Lanka	187	48.0	2	lost	/ci/engine/match/1120287.html	16
Bangladesh	278/7	50.0	1	lost	/ci/engine/match/1075504.html	34
South Africa	282/0	42.5	2	won	/ci/engine/match/1075504.html	31
Pakistan	292/6	50.0	1	won	/ci/engine/match/1120286.html	25
Sri Lanka	209/8	50.0	2	lost	/ci/engine/match/1120286.html	18
Scotland	203	49.2	1	lost	/ci/engine/match/1105006.html	20
P.N.G.	204/5	48.0	2	won	/ci/engine/match/1105006.html	22
Scotland	278/9	50.0	1	won	/ci/engine/match/1105005.html	29
P.N.G.	177	43.3	2	lost	/ci/engine/match/1105005.html	11
Australia	242/9	50.0	1	lost	/ci/engine/match/1119500.html	22
India	243/3	42.5	2	won	/ci/engine/match/1119500.html	28
West Indies	288/6	50.0	1	lost	/ci/engine/match/1031675.html	27
England	294/1	38.0	2	won	/ci/engine/match/1031675.html	32
Australia	334/5	50.0	1	won	/ci/engine/match/1119499.html	37
India	313/8	50.0	2	lost	/ci/engine/match/1119499.html	35
West Indies	356/5	50.0	1	lost	/ci/engine/match/1031673.html	42
England	258/5	35.1	2	won	/ci/engine/match/1031673.html	33
England	369/9	50.0	1	won	/ci/engine/match/1031671.html	44
West Indies	245	39.1	2	lost	/ci/engine/match/1031671.html	34
Australia	293/6	50.0	1	lost	/ci/engine/match/1119498.html	30
India	294/5	47.5	2	won	/ci/engine/match/1119498.html	36
India	252	50.0	1	won	/ci/engine/match/1119497.html	25
Australia	202	43.1	2	lost	/ci/engine/match/1119497.html	24
West Indies	204/9	42.0	1	lost	/ci/engine/match/1031667.html	19
England	210/3	30.5	2	won	/ci/engine/match/1031667.html	23
India	281/7	50.0	1	won	/ci/engine/match/1119496.html	29
Australia	137/9	21.0	2	lost	/ci/engine/match/1119496.html	13
Sri Lanka	238	49.4	1	lost	/ci/engine/match/1109609.html	23
India	239/4	46.3	2	won	/ci/engine/match/1109609.html	19
India	375/5	50.0	1	won	/ci/engine/match/1109608.html	46
Sri Lanka	207	42.4	2	lost	/ci/engine/match/1109608.html	26
Sri Lanka	217/9	50.0	1	lost	/ci/engine/match/1109607.html	19
India	218/4	45.1	2	won	/ci/engine/match/1109607.html	26
Sri Lanka	236/8	50.0	1	lost	/ci/engine/match/1109606.html	19
India	231/7	44.2	2	won	/ci/engine/match/1109606.html	22
Sri Lanka	216	43.2	1	lost	/ci/engine/match/1109605.html	20
India	220/1	28.5	2	won	/ci/engine/match/1109605.html	34
Sri Lanka	203/8	50.0	1	lost	/ci/engine/match/1104482.html	16
Zimbabwe	204/7	38.1	2	won	/ci/engine/match/1104482.html	24
Sri Lanka	300/6	50.0	1	lost	/ci/engine/match/1104481.html	22
Zimbabwe	219/6	29.2	2	won	/ci/engine/match/1104481.html	30
West Indies	205/9	50.0	1	lost	/ci/engine/match/1098210.html	22
India	206/2	36.5	2	won	/ci/engine/match/1098210.html	25
Zimbabwe	310/8	50.0	1	lost	/ci/engine/match/1104480.html	34
Sri Lanka	312/2	47.2	2	won	/ci/engine/match/1104480.html	37
West Indies	189/9	50.0	1	won	/ci/engine/match/1098209.html	13
India	178	49.4	2	lost	/ci/engine/match/1098209.html	11
Zimbabwe	155	33.4	1	lost	/ci/engine/match/1104479.html	20
Sri Lanka	158/3	30.1	2	won	/ci/engine/match/1104479.html	17
India	251/4	50.0	1	won	/ci/engine/match/1098208.html	22
West Indies	158	38.1	2	lost	/ci/engine/match/1098208.html	15
Sri Lanka	316/5	50.0	1	lost	/ci/engine/match/1104478.html	36
Zimbabwe	322/4	47.4	2	won	/ci/engine/match/1104478.html	35
India	310/5	43.0	1	won	/ci/engine/match/1098207.html	34
West Indies	205/6	43.0	2	lost	/ci/engine/match/1098207.html	16
Pakistan	338/4	50.0	1	won	/ci/engine/match/1022375.html	36
India	158	30.3	2	lost	/ci/engine/match/1022375.html	20
Scotland	169	42.0	1	lost	/ci/engine/match/1089420.html	18
Zimbabwe	171/4	37.0	2	won	/ci/engine/match/1089420.html	17
Scotland	317/6	50.0	1	won	/ci/engine/match/1089419.html	37
Zimbabwe	272	41.4	2	lost	/ci/engine/match/1089419.html	37
Bangladesh	264/7	50.0	1	lost	/ci/engine/match/1022373.html	28
India	265/1	40.1	2	won	/ci/engine/match/1022373.html	37
England	211	49.5	1	lost	/ci/engine/match/1022371.html	15
Pakistan	215/2	37.1	2	won	/ci/engine/match/1022371.html	22
Sri Lanka	236	49.2	1	lost	/ci/engine/match/1022369.html	17
Pakistan	237/7	44.5	2	won	/ci/engine/match/1022369.html	23
Afghanistan	135	37.3	1	lost	/ci/engine/match/1089780.html	10
West Indies	138/6	39.2	2	won	/ci/engine/match/1089780.html	12
South Africa	191	44.3	1	lost	/ci/engine/match/1022367.html	12
India	193/2	38.0	2	won	/ci/engine/match/1022367.html	25
Australia	277/9	50.0	1	lost	/ci/engine/match/1022365.html	29
England	240/4	40.2	2	won	/ci/engine/match/1022365.html	35
Afghanistan	212/6	50.0	1	won	/ci/engine/match/1089779.html	19
West Indies	149	44.4	2	lost	/ci/engine/match/1089779.html	6
New Zealand	265/8	50.0	1	lost	/ci/engine/match/1022363.html	26
Bangladesh	268/5	47.2	2	won	/ci/engine/match/1022363.html	27
India	321/6	50.0	1	lost	/ci/engine/match/1022361.html	39
Sri Lanka	322/3	48.4	2	won	/ci/engine/match/1022361.html	36
South Africa	219/8	50.0	1	lost	/ci/engine/match/1022359.html	12
Pakistan	119/3	27.0	2	won	/ci/engine/match/1022359.html	16
England	310	49.3	1	won	/ci/engine/match/1022357.html	29
New Zealand	223	44.3	2	lost	/ci/engine/match/1022357.html	19
India	319/3	48.0	1	won	/ci/engine/match/1022353.html	37
Pakistan	164	33.4	2	lost	/ci/engine/match/1022353.html	17
South Africa	299/6	50.0	1	won	/ci/engine/match/1022351.html	26
Sri Lanka	203	41.3	2	lost	/ci/engine/match/1022351.html	22
Bangladesh	305/6	50.0	1	lost	/ci/engine/match/1022347.html	36
England	308/2	47.2	2	won	/ci/engine/match/1022347.html	35
England	153	31.1	1	lost	/ci/engine/match/1031429.html	21
South Africa	156/3	28.5	2	won	/ci/engine/match/1031429.html	24
England	330/6	50.0	1	won	/ci/engine/match/1031427.html	40
South Africa	328/5	50.0	2	lost	/ci/engine/match/1031427.html	34
England	339/6	50.0	1	won	/ci/engine/match/1031425.html	35
South Africa	267	45.0	2	lost	/ci/engine/match/1031425.html	31
New Zealand	270/8	50.0	1	lost	/ci/engine/match/1033371.html	27
Bangladesh	271/5	48.2	2	won	/ci/engine/match/1033371.html	31
New Zealand	344/6	50.0	1	won	/ci/engine/match/1033369.html	42
Ireland	154	39.3	2	lost	/ci/engine/match/1033369.html	15
Ireland	181	46.3	1	lost	/ci/engine/match/1033367.html	13
Bangladesh	182/2	27.1	2	won	/ci/engine/match/1033367.html	23
Bangladesh	257/9	50.0	1	lost	/ci/engine/match/1033365.html	25
New Zealand	258/6	47.3	2	won	/ci/engine/match/1033365.html	24
New Zealand	289/7	50.0	1	won	/ci/engine/match/1033363.html	31
Ireland	238	45.3	2	lost	/ci/engine/match/1033363.html	28
England	328/6	50.0	1	won	/ci/engine/match/1029003.html	40
Ireland	243	46.1	2	lost	/ci/engine/match/1029003.html	25
Ireland	126	33.0	1	lost	/ci/engine/match/1029001.html	15
England	127/3	20.0	2	won	/ci/engine/match/1029001.html	20
West Indies	233/9	50.0	1	lost	/ci/engine/match/1077951.html	18
Pakistan	236/4	43.1	2	won	/ci/engine/match/1077951.html	26
Pakistan	282/5	50.0	1	won	/ci/engine/match/1077950.html	22
West Indies	208	44.5	2	lost	/ci/engine/match/1077950.html	24
Pakistan	308/5	50.0	1	lost	/ci/engine/match/1077949.html	33
West Indies	309/6	49.0	2	won	/ci/engine/match/1077949.html	35
U.A.E.	251/9	50.0	1	won	/ci/engine/match/1089183.html	19
P.N.G.	148	35.2	2	lost	/ci/engine/match/1089183.html	11
P.N.G.	232/8	50.0	1	won	/ci/engine/match/1068737.html	19
U.A.E.	206	47.4	2	lost	/ci/engine/match/1068737.html	17
Sri Lanka	280/9	50.0	1	won	/ci/engine/match/1083448.html	27
Bangladesh	210	44.3	2	lost	/ci/engine/match/1083448.html	22
U.A.E.	292/5	50.0	1	won	/ci/engine/match/1068736.html	31
P.N.G.	210	47.3	2	lost	/ci/engine/match/1068736.html	20
Bangladesh	324/5	50.0	1	won	/ci/engine/match/1083446.html	38
Sri Lanka	234	45.1	2	lost	/ci/engine/match/1083446.html	23
Ireland	229	48.1	1	lost	/ci/engine/match/1040499.html	24
Afghanistan	231/3	48.4	2	won	/ci/engine/match/1040499.html	24
Afghanistan	220	49.5	1	lost	/ci/engine/match/1040497.html	24
Ireland	224/7	46.5	2	won	/ci/engine/match/1040497.html	24
Afghanistan	264/8	50.0	1	lost	/ci/engine/match/1040495.html	27
Ireland	265/4	48.3	2	won	/ci/engine/match/1040495.html	29
Afghanistan	338	50.0	1	won	/ci/engine/match/1040493.html	43
Ireland	304	47.3	2	lost	/ci/engine/match/1040493.html	36
Afghanistan	292/7	50.0	1	won	/ci/engine/match/1040491.html	31
Ireland	262	46.5	2	lost	/ci/engine/match/1040491.html	31
England	328	50.0	1	won	/ci/engine/match/1027319.html	36
West Indies	142	39.2	2	lost	/ci/engine/match/1027319.html	17
West Indies	225	47.5	1	lost	/ci/engine/match/1027317.html	18
England	226/6	48.2	2	won	/ci/engine/match/1027317.html	18
U.A.E.	202	47.5	1	lost	/ci/engine/match/1080631.html	18
Ireland	203/2	41.5	2	won	/ci/engine/match/1080631.html	20
New Zealand	149	41.1	1	lost	/ci/engine/match/1020039.html	18
South Africa	150/4	32.2	2	won	/ci/engine/match/1020039.html	20
England	296/6	50.0	1	won	/ci/engine/match/1027315.html	27
West Indies	251	47.2	2	lost	/ci/engine/match/1027315.html	23
Ireland	270	49.3	1	won	/ci/engine/match/1080630.html	24
U.A.E.	185	41.4	2	lost	/ci/engine/match/1080630.html	25
South Africa	279/8	50.0	1	lost	/ci/engine/match/1020037.html	28
New Zealand	280/3	45.0	2	won	/ci/engine/match/1020037.html	38
Afghanistan	253/9	50.0	1	won	/ci/engine/match/1079250.html	24
Zimbabwe	54	13.5	2	lost	/ci/engine/match/1079250.html	2
South Africa	271/8	50.0	1	won	/ci/engine/match/1020035.html	26
New Zealand	112	32.2	2	lost	/ci/engine/match/1020035.html	9
Afghanistan	111	38.5	1	lost	/ci/engine/match/1079249.html	7
Zimbabwe	107/3	22.2	2	won	/ci/engine/match/1079249.html	12
New Zealand	289/4	50.0	1	won	/ci/engine/match/1020033.html	26
South Africa	283/9	50.0	2	lost	/ci/engine/match/1020033.html	29
Zimbabwe	129	32.4	1	won	/ci/engine/match/1079248.html	12
Afghanistan	126	29.3	2	lost	/ci/engine/match/1079248.html	10
Afghanistan	238/9	50.0	1	won	/ci/engine/match/1079247.html	17
Zimbabwe	184	42.1	2	lost	/ci/engine/match/1079247.html	13
New Zealand	207/7	34.0	1	lost	/ci/engine/match/1020031.html	20
South Africa	210/6	33.5	2	won	/ci/engine/match/1020031.html	25
Afghanistan	215	49.2	1	won	/ci/engine/match/1079246.html	18
Zimbabwe	99/4	27.2	2	lost	/ci/engine/match/1079246.html	11
South Africa	384/6	50.0	1	won	/ci/engine/match/936167.html	45
Sri Lanka	296/8	50.0	2	lost	/ci/engine/match/936167.html	36
South Africa	367/5	50.0	1	won	/ci/engine/match/936165.html	39
Sri Lanka	327	48.1	2	lost	/ci/engine/match/936165.html	43
New Zealand	281/9	50.0	1	won	/ci/engine/match/1020017.html	31
Australia	257	47.0	2	lost	/ci/engine/match/1020017.html	29
Sri Lanka	163	39.2	1	lost	/ci/engine/match/936163.html	16
South Africa	164/3	32.0	2	won	/ci/engine/match/936163.html	16
South Africa	307/6	50.0	1	won	/ci/engine/match/936161.html	24
Sri Lanka	186	37.5	2	lost	/ci/engine/match/936161.html	22
New Zealand	286/9	50.0	1	won	/ci/engine/match/1020013.html	28
Australia	280	47.0	2	lost	/ci/engine/match/1020013.html	35
Sri Lanka	181	48.3	1	lost	/ci/engine/match/936159.html	18
South Africa	185/2	34.2	2	won	/ci/engine/match/936159.html	19
Hong Kong	174	48.5	1	lost	/ci/engine/match/1078661.html	16
U.A.E.	175/4	38.1	2	won	/ci/engine/match/1078661.html	24
Australia	369/7	50.0	1	won	/ci/engine/match/1000895.html	42
Pakistan	312	49.1	2	lost	/ci/engine/match/1000895.html	31
Scotland	173	45.2	1	lost	/ci/engine/match/1078660.html	16
U.A.E.	174/6	41.5	2	won	/ci/engine/match/1078660.html	17
England	321/8	50.0	1	won	/ci/engine/match/1034823.html	39
India	316/9	50.0	2	lost	/ci/engine/match/1034823.html	39
Scotland	205	48.4	1	lost	/ci/engine/match/1078659.html	24
Hong Kong	206/3	44.2	2	won	/ci/engine/match/1078659.html	19
Australia	353/6	50.0	1	won	/ci/engine/match/1000893.html	37
Pakistan	267	43.5	2	lost	/ci/engine/match/1000893.html	28
India	381/6	50.0	1	won	/ci/engine/match/1034821.html	54
England	366/8	50.0	2	lost	/ci/engine/match/1034821.html	46
Pakistan	263/7	50.0	1	lost	/ci/engine/match/1000891.html	22
Australia	265/3	45.0	2	won	/ci/engine/match/1000891.html	29
England	350/7	50.0	1	lost	/ci/engine/match/1034819.html	37
India	356/7	48.1	2	won	/ci/engine/match/1034819.html	41
Australia	220	48.2	1	lost	/ci/engine/match/1000889.html	17
Pakistan	221/4	47.4	2	won	/ci/engine/match/1000889.html	26
Australia	268/9	50.0	1	won	/ci/engine/match/1000887.html	24
Pakistan	176	42.4	2	lost	/ci/engine/match/1000887.html	10
Bangladesh	236/9	50.0	1	lost	/ci/engine/match/1019977.html	21
New Zealand	239/2	41.2	2	won	/ci/engine/match/1019977.html	29
New Zealand	251	50.0	1	won	/ci/engine/match/1019975.html	29
Bangladesh	184	42.4	2	lost	/ci/engine/match/1019975.html	20
New Zealand	341/7	50.0	1	won	/ci/engine/match/1019973.html	33
